"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"0035017050","RINCON DEL PAJURE [35017050]","Limnimétrica","Convencional","Suspendida","Meta","San Carlos De Guaroa","    (-73.11666667, 3.883333333)","190","-73.11666667","3.883333333","15/05/1979","15/04/1993","Area Operativa 03 - Meta-Guaviare-Guainía","METICA","Orinoco","Meta","Rio Metica (Guamal - Humadea)","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026237020","PENALTA [26237020]","Limnimétrica","Convencional","Suspendida","Antioquia","San Jerónimo","    (-75.75630556, 6.462611111)","480","-75.75630556","6.462611111","15/04/1971","26/09/2025","Area Operativa 01 - Antioquia-Chocó","AURRÁ","Magdalena Cauca","Cauca","Directos Río Cauca  entre Río San Juan y  Pto Valdivia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024031020","TOCA  [24031020]","Pluviométrica","Convencional","Suspendida","Boyacá","Toca","    (-73.16666667, 5.566666667)","2,800","-73.16666667","5.566666667","15/06/1938","15/11/1942","Area Operativa 06 - Boyacá-Casanare-Vichada",,"Magdalena Cauca","Sogamoso","Río Chicamocha","MINISTERIO DE AGRICULTURA"
"0024030340","MOLAGAVITA [24030340]","Pluviométrica","Convencional","Activa","Santander","Molagavita","    (-72.81138889, 6.671666667)","2,150","-72.81138889","6.671666667","15/10/1958",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Chicamocha","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0038010060","APTO MARANDUA  [38010060]","Pluviográfica","Convencional","Activa","Vichada","Cumaribo","    (-68.69136111, 5.529138889)","56","-68.69136111","5.529138889","15/02/2005",,"Area Operativa 03 - Meta-Guaviare-Guainía",,"Orinoco","Tomo","Caño Lioni o Terecay","ESTACIONES PARTICULARES"
"0027030090","EL BOSQUE [27030090]","Pluviométrica","Convencional","Activa","Antioquia","Zaragoza","    (-74.83933333, 7.319305556)","220","-74.83933333","7.319305556","15/06/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Río Porce","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021206320","FORTUNA LA  [21206320]","Meteorológica Especial","Convencional","Activa","Cundinamarca","Villapinzón","    (-73.6, 5.283333333)","2,880","-73.6","5.283333333","15/03/1984",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0021255060","UNION LA GJA  [21255060]","Climatológica Ordinaria","Convencional","Suspendida","Tolima","Líbano","    (-75.06666667, 4.9)","1,500","-75.06666667","4.9","15/04/1950","15/11/1975","Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Lagunilla y Otros Directos al Magdalena","FEDERACIÓN NACIONAL DE CAFETEROS"
"0021125010","SANTA MARIA [21125010]","Climatológica Ordinaria","Automática con Telemetría, Convencional","Activa","Huila","Santa María","    (-75.58905556, 2.935694444)","1,300","-75.58905556","2.935694444","15/09/1971",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Baché","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021208680","STA MARTA  [21208680]","Limnimétrica","Convencional","Activa","Cundinamarca","Chocontá","    (-73.71666667, 5.05)","2,700","-73.71666667","5.05","15/12/1980",,"Area Operativa 11 - Cundinamarca-Amazonas","GRANADILLO","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023040090","CUBA  [23040090]","Pluviométrica","Convencional","Activa","Caldas","Victoria","    (-74.93333333, 5.333333333)","1,050","-74.93333333","5.333333333","15/01/1991",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Medio Magdalena","Directos Magdalena entre Ríos Guarinó y La Miel","FEDERACIÓN NACIONAL DE CAFETEROS"
"0036017010","PAZ DE ARIPORO [36017010]","Limnigráfica","Automática con Telemetría, Convencional","Activa","Casanare","Hato Corozal","    (-71.90238889, 5.906555556)","274","-71.90238889","5.906555556","15/05/1993",,"Area Operativa 06 - Boyacá-Casanare-Vichada","ARIPORO","Orinoco","Casanare","Río Ariporo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026080270","MULALO  [26080270]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Yumbo","    (-76.48333333, 3.633333333)","1,025","-76.48333333","3.633333333","15/10/1972","15/12/1972","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0026165501","EL CIPRES  - AUT  [26165501]","Climatológica Principal","Automática con Telemetría","Activa","Caldas","Salamina","    (-75.5, 5.433333333)","1,877","-75.5","5.433333333","21/05/2014",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Rio Tapias y otros directos al Cauca","CENTRO NACIONAL DE INVESTIGACIONES DE CAFÉ"
"0021200320","GRANIZO  [21200320]","Pluviométrica","Convencional","Activa","Bogotá","Bogotá, D.C","    (-74.05, 4.616666667)","3,125","-74.05","4.616666667","15/09/1947",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0024017410","PTE CENTENARIO  [24017410]","Limnimétrica","Convencional","Suspendida","Boyacá","Chiquinquirá","    (-73.76666667, 5.616666667)","2,542","-73.76666667","5.616666667","15/04/1964","15/07/1968","Area Operativa 06 - Boyacá-Casanare-Vichada","MADRÓN","Magdalena Cauca","Sogamoso","Río Suárez","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0026150220","SUB CHINCHINA  [26150220]","Pluviométrica","Convencional","Activa","Caldas","Chinchina","    (-75.6, 4.983333333)","1,340","-75.6","4.983333333","15/12/1975",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Chinchiná","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0016027220","FLORESTA ALTO [16027220]","Limnimétrica","Convencional","Suspendida","Norte De Santander","Cúcuta","    (-72.46666667, 8.166666667)","96","-72.46666667","8.166666667","15/10/1980","21/01/2019","Area Operativa 08 - Santanderes-Arauca","CANAL FLORESTA","Caribe","Catatumbo","Río Zulia","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023080320","SAN RAFAEL  [23080320]","Pluviométrica","Convencional","Suspendida","Antioquia","San Rafael","    (-75.03333333, 6.3)","1,051","-75.03333333","6.3","15/01/1922","15/05/1960","Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0021197190","COSTA RICA  [21197190]","Limnimétrica","Convencional","Activa","Cundinamarca","Pasca","    (-74.26666667, 4.25)","3,045","-74.26666667","4.25","15/07/1998",,"Area Operativa 11 - Cundinamarca-Amazonas","QUEBRADA LOS SALVIOS","Magdalena Cauca","Alto Magdalena","Río Sumapaz","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023040070","CAÑAVERAL [23040070]","Pluviométrica","Convencional","Activa","Caldas","Victoria","    (-74.938858333, 5.323286111)","1,060","-74.938858333","5.323286111","15/08/1974",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Medio Magdalena","Río Guarinó","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021080100","HERRERAS LAS [21080100]","Pluviométrica","Convencional","Activa","Huila","Teruel","    (-75.61305556, 2.772833333)","1,800","-75.61305556","2.772833333","15/11/1975",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Yaguará y Río Iquira","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021205030","GIMNASIO MODERNO  [21205030]","Climatológica Ordinaria","Convencional","Suspendida","Bogotá","Bogotá, D.C","    (-74.06666667, 4.65)","2,648","-74.06666667","4.65","15/06/1938","15/06/1944","Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","ESTACIONES PARTICULARES"
"0056010030","CUPICA [56010030]","Pluviométrica","Convencional","Activa","Choco","Bahía Solano (Mutis)","    (-77.49061111, 6.706555556)","2","-77.49061111","6.706555556","15/10/1997",,"Area Operativa 01 - Antioquia-Chocó",,"Pacifico","Pacífico - Directos","Directos Pacifico Frontera Panamá","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2120700249","RIO TEUSACA CUENCA BAJA [2120700249]","Limnimétrica","Convencional","Activa","Cundinamarca","Sopó","    (-73.950472222, 4.839416667)","2,559","-73.950472222","4.839416667","09/03/2013",,"Area Operativa 11 - Cundinamarca-Amazonas","RÍO TEUSACA","Magdalena Cauca","Alto Magdalena","Río Bogotá","CORPORACION AUTÓNOMA REGIONAL DEL GUAVIO"
"0026125160","PISAMAL  [26125160]","Climatológica Ordinaria","Convencional","Suspendida","Quindío","La Tebaida","    (-75.8, 4.433333333)","1,050","-75.8","4.433333333","15/02/1976","15/01/1977","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río La Vieja","FEDERACIÓN NACIONAL DE CAFETEROS"
"0023065504","VIANI  - AUT  [23065504]","Climatológica Principal","Automática con Telemetría","Activa","Cundinamarca","Vianí","    (-74.5725, 4.871888889)","2","-74.5725","4.871888889",,,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Medio Magdalena","Río Negro","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0021010040","LAGUNA LA [21010040]","Pluviométrica","Convencional","Activa","Huila","Pitalito","    (-76.08569444, 1.961472222)","1,334","-76.08569444","1.961472222","15/07/1963",,"Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Alto Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0042077010","SAN ANTONIO [42077010]","Limnimétrica","Convencional","Activa","Vaupes","Mitú","    (-70.710591, 1.212007)","175","-70.710591","1.212007","15/04/1984",,"Area Operativa 03 - Meta-Guaviare-Guainía","VAUPÉS","Amazonas","Vaupes","Bajo Vaupés","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026090660","PAN DE AZUCAR [26090660]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","El Cerrito","    (-76.11666667, 3.716666667)","3,900","-76.11666667","3.716666667","15/09/1972","15/08/1995","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Guabas,Sabaletas y Sonso","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0053111001","BUENAVENTURA_CCCP  - AUT  [53111001]","Limnigráfica","Automática con Telemetría","Activa","Valle Del Cauca","Buenaventura","    (-74.208, 3.936)","0","-74.208","3.936","17/03/2016",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Tapaje - Dagua - Directos","Dagua - Buenaventura - Bahia Málaga","INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS"
"0029060250","LOS PROYECTOS [29060250]","Pluviométrica","Convencional","Activa","Magdalena","Zona Bananera","    (-74.23708333, 10.73672222)","20","-74.23708333","10.73672222","15/01/1967",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026027210","PUENTE FERROCARRIL [26027210]","Limnigráfica","Convencional","Activa","Cauca","Santander De Quilichao","    (-76.511805556, 3.038027778)","1,014","-76.511805556","3.038027778","15/08/1965",,"Area Operativa 09 - Cauca-Valle-Caldas","QUINAMAYO","Magdalena Cauca","Cauca","Río Quinamayo y otros directos al Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026015010","EL TABLAZO - AUT [26015010]","Climatológica Principal","Automática con Telemetría","Activa","Cauca","Popayán","    (-76.58129361, 2.474833056)","1,837","-76.58129361","2.474833056","28/06/2005",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Alto Río Cauca","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026085110","MANUEL M MALLARINO  [26085110]","Climatológica Ordinaria","Convencional","Activa","Valle Del Cauca","Trujillo","    (-76.35, 4.166666667)","1,380","-76.35","4.166666667","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","FEDERACIÓN NACIONAL DE CAFETEROS"
"0026065020","MIRANDA [26065020]","Climatológica Ordinaria","Convencional","Activa","Cauca","Miranda","    (-76.22305556, 3.245666667)","1,133","-76.22305556","3.245666667","15/06/1965",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Palo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0054035050","COLEGURRE  [54035050]","Climatológica Ordinaria","Convencional","Activa","Valle Del Cauca","Argelia","    (-76.2, 4.683333333)","1,125","-76.2","4.683333333","15/05/1978",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Río Sipí","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0026107220","MATEGUADUA - AUT [26107220]","Pluviométrica","Automática con Telemetría","Activa","Valle Del Cauca","San Pedro","    (-76.157877778, 4.016055556)","1,095","-76.157877778","4.016055556","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Tulua y Morales","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0021030070","BUENOS AIRES  [21030070]","Pluviométrica","Convencional","Suspendida","Huila","Guadalupe","    (-75.76666667, 2.0)","1,000","-75.76666667","2","15/06/1966","15/10/1969","Area Operativa 04 - Huila-Caquetá",,"Magdalena Cauca","Alto Magdalena","Río Suaza","FEDERACIÓN NACIONAL DE CAFETEROS"
"0023197380","LOMA CORREDOR [23197380]","Limnimétrica","Convencional","Suspendida","Cesar","Aguachica","    (-73.78333333, 8.116666667)","101","-73.78333333","8.116666667","15/07/1971","15/01/1981","Area Operativa 08 - Santanderes-Arauca","LEBRIJA","Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0023080080","INMARCO  [23080080]","Pluviográfica","Convencional","Activa","Antioquia","Caracolí","    (-74.7, 6.3)","260","-74.7","6.3","15/07/1968",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0026140310","EMBALSE DE UMBRIA  [26140310]","Pluviométrica","Convencional","Suspendida","Risaralda","Belén De Umbría","    (-75.88333333, 5.233333333)","1,720","-75.88333333","5.233333333","15/03/1963","15/02/1968","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Risaralda","CENTRAL HIDROELÉCTRICA DE CALDAS S.A."
"0026057070","TABLANCA  [26057070]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Jamundí","    (-76.56666667, 3.116666667)","980","-76.56666667","3.116666667","15/06/1961",,"Area Operativa 09 - Cauca-Valle-Caldas","CAUCA","Magdalena Cauca","Cauca","Río Quinamayo y otros directos al Cauca","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0028017100","BOCATOMA [28017100]","Limnimétrica","Convencional","Suspendida","Cesar","Valledupar","    (-73.28333333, 10.5)","225","-73.28333333","10.5","15/09/1970","15/11/1981","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","GUATAPURÍ","Magdalena Cauca","Cesar","Medio Cesar","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0035070110","GUAYATA LA GRANJA [35070110]","Pluviográfica","Convencional","Activa","Boyacá","Guayatá","    (-73.49930556, 4.976083333)","1,580","-73.49930556","4.976083333","15/07/1971",,"Area Operativa 06 - Boyacá-Casanare-Vichada",,"Orinoco","Meta","Río Garagoa","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"2501700189","URÉ [2501700189]","Limnimétrica","Automática con Telemetría","En Mantenimiento","Cordoba","San Jose De Ure","    (-75.566166667, 7.913333333)","200","-75.566166667","7.913333333","23/10/2018",,"Area Operativa 02 - Atlántico-Bolivar-Sucre","MAGDALENA","Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Alto San Jorge","CERRO MATOSO"
"0021190350","EL TULCAN [21190350]","Pluviométrica","Convencional","Activa","Cundinamarca","San Bernardo","    (-74.35975, 4.152472222)","2,700","-74.35975","4.152472222","15/08/1980",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Sumapaz","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021200070","CHIA  [21200070]","Pluviométrica","Convencional","Suspendida","Cundinamarca","Chía","    (-74.1, 4.833333333)","2,655","-74.1","4.833333333","15/10/1941","15/12/1942","Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","MINISTERIO DE AGRICULTURA"
"0027017020","GUADALUPE G-7  [27017020]","Limnimétrica","Convencional","Suspendida","Antioquia","Santa Rosa De Osos","    (-75.41666667, 6.633333333)","2,430","-75.41666667","6.633333333","15/08/1954","15/06/1958","Area Operativa 01 - Antioquia-Chocó","GUADALUPE","Magdalena Cauca","Nechí","Río Porce","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P."
"0024020020","CALAPA  [24020020]","Pluviométrica","Convencional","Suspendida","Santander","San Gil","    (-73.15, 6.5)","1,470","-73.15","6.5","15/01/1954","15/07/1954","Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Fonce","FEDERACIÓN NACIONAL DE CAFETEROS"
"0023190300","PICACHO EL [23190300]","Pluviométrica","Convencional","Activa","Santander","Tona","    (-72.96638889, 7.11)","3,310","-72.96638889","7.11","15/07/1967",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Medio Magdalena","Río Lebrija y otros directos al Magdalena","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026087200","PLATANARES - PTE EL INDIO - AUT [26087200]","Climatológica Ordinaria","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","    (-76.260675, 4.339013889)","1,474","-76.260675","4.339013889","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0053047010","SANGARAL [53047010]","Limnigráfica","Automática sin Telemetría","Activa","Cauca","Guapi","    (-77.69325, 2.507361111)","150","-77.69325","2.507361111","15/02/1981",,"Area Operativa 07 - Nariño-Putumayo","NAPI","Pacifico","Tapaje - Dagua - Directos","Río Guapi","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024017110","PTE SAN MIGUEL  [24017110]","Limnimétrica","Convencional","Activa","Boyacá","San Miguel De Sema","    (-73.81666667, 5.516666667)","2,600","-73.81666667","5.516666667","15/04/1959",,"Area Operativa 11 - Cundinamarca-Amazonas","SUÁREZ","Magdalena Cauca","Sogamoso","Río Suárez","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023087640","CHARCON EL  [23087640]","Limnigráfica","Convencional","Activa","Antioquia","San Carlos","    (-74.91666667, 6.266666667)","890","-74.91666667","6.266666667","15/06/1991",,"Area Operativa 01 - Antioquia-Chocó","GUATAPÉ","Magdalena Cauca","Medio Magdalena","Río Nare","INTERCONEXIÓN ELÉCTRICA S.A."
"0026055030","SUAREZ [26055030]","Climatológica Ordinaria","Convencional","Suspendida","Cauca","Buenos Aires","    (-76.69611111, 2.954555556)","195","-76.69611111","2.954555556","15/05/1932","15/04/1984","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Piendamo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021160170","FIQUE EL [21160170]","Pluviométrica","Convencional","Activa","Tolima","Prado","    (-74.79083333, 3.709333333)","1,036","-74.79083333","3.709333333","15/09/1983",,"Area Operativa 10 - Tolima",,"Magdalena Cauca","Alto Magdalena","Río Prado","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026067030","ORTIGAL  [26067030]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Florida","    (-76.35, 3.283333333)","988","-76.35","3.283333333","15/03/1972",,"Area Operativa 09 - Cauca-Valle-Caldas","DESBARATADO","Magdalena Cauca","Cauca","Río Desbaratado","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"0015087030","SHISHIMANA [15087030]","Limnimétrica","Convencional","Suspendida","La Guajira","Uribia","    (-71.3, 12.16666667)","105","-71.3","12.16666667","15/10/1972","15/05/1982","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","AY NAZARETH","Caribe","Caribe - Guajira","Río Carraipia - Paraguachon, Directos al Golfo Maracaibo","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028040030","BOSCONIA [28040030]","Pluviométrica","Convencional","Activa","Cesar","Bosconia","    (-73.88175, 9.97575)","130","-73.88175","9.97575","15/11/1979",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Cesar","Río Ariguaní","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0026080310","CALI SEDE IDEAM [26080310]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","    (-76.52302778, 3.475972222)","983","-76.52302778","3.475972222","15/10/1996",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021209130","HATO EL  [21209130]","Limnigráfica","Convencional","Activa","Cundinamarca","Carmen De Carupa","    (-73.91666667, 5.25)","2,840","-73.91666667","5.25","15/06/1992",,"Area Operativa 11 - Cundinamarca-Amazonas","EL HATO","Magdalena Cauca","Sogamoso","Río Suárez","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023067180","BRISAS LAS  [23067180]","Limnimétrica","Convencional","Activa","Cundinamarca","Útica","    (-74.48333333, 5.183333333)","500","-74.48333333","5.183333333","15/02/1999",,"Area Operativa 11 - Cundinamarca-Amazonas","NEGRO","Magdalena Cauca","Medio Magdalena","Río Negro","CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA"
"0023085030","ALEJANDRÍA [23085030]","Climatológica Ordinaria","Convencional","Activa","Antioquia","Alejandría","    (-75.14338889, 6.37625)","1,712","-75.14338889","6.37625","15/09/1988",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Medio Magdalena","Río Nare","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0035020050","CHIPAQUE  [35020050]","Pluviográfica","Convencional","Activa","Cundinamarca","Chipaque","    (-74.05, 4.45)","2,850","-74.05","4.45","15/01/1956",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Orinoco","Meta","Río Guayuriba","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P"
"0025020190","PUERTO ASIS [25020190]","Pluviométrica","Convencional","Activa","Sucre","Los Palmitos","    (-75.12916667, 9.431944444)","200","-75.12916667","9.431944444","15/03/1984",,"Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Magdalena Cauca","Bajo Magdalena- Cauca -San Jorge","Bajo San Jorge - La Mojana","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0029050010","TIOGOLLO [29050010]","Pluviométrica","Convencional","Activa","Magdalena","El Piñón","    (-74.73211111, 10.34441667)","41","-74.73211111","10.34441667","15/06/1982",,"Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés",,"Magdalena Cauca","Bajo Magdalena","Cga Grande de Santa Marta","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0028017040","NUEVO PRADO [28017040]","Limnimétrica","Convencional","Suspendida","Cesar","Manaure Balcón Del Cesar","    (-73.1, 10.4)","480","-73.1","10.4","15/06/1964","15/10/1978","Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés","MANAURE","Magdalena Cauca","Cesar","Medio Cesar","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0025020410","LA CANDELARIA [25020410]","Pluviométrica","Convencional","Activa","Bolivar","San Jacinto Del Cauca","    (-74.72875, 8.219444444)","28","-74.72875","8.219444444","15/07/1966",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Cauca","Río Palacé","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0021206820","MEJICO  [21206820]","Climatológica Principal","Convencional","Activa","Bogotá","Bogotá, D.C","    (-74.13333333, 4.55)","2,563","-74.13333333","4.55","15/02/2004",,"Area Operativa 11 - Cundinamarca-Amazonas",,"Magdalena Cauca","Alto Magdalena","Río Bogotá","ESTACIONES PARTICULARES"
"0013010040","FLECHA LA [13010040]","Pluviométrica","Convencional","Suspendida","Cordoba","Tierralta","    (-75.96666667, 7.633333333)","500","-75.96666667","7.633333333","15/06/1990","15/03/1999","Area Operativa 02 - Atlántico-Bolivar-Sucre",,"Caribe","Sinú","Alto Sinú - Urrá","INSTITUTO DE HIDROLOGÍA METEOROLOGÍA Y ESTUDIOS AMBIENTALES"
"0024030080","SANTOS LOS  [24030080]","Pluviométrica","Convencional","Activa","Santander","Los Santos","    (-73.1, 6.75)","1,295","-73.1","6.75","15/01/1953",,"Area Operativa 08 - Santanderes-Arauca",,"Magdalena Cauca","Sogamoso","Río Chicamocha","COMPAÑÍA COLOMBIANA DE TABACO"
"0026100900","STA INES  [26100900]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Andalucía","    (-76.2, 4.183333333)","950","-76.2","4.183333333","15/03/1972",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Bugalagrande","ESTACIONES PARTICULARES"
