station,name,latitude,longitude,tr,pmax24hr,n,p_dist
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,10.0,580.2249534833622,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,15.0,695.5979994583538,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,20.0,783.8222159779637,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,25.0,856.1203667436583,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,50.0,1103.893744287221,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,75.0,1266.39333621312,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,100.0,1390.1749554850048,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,200.0,1719.5853836903746,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,250.0,1835.614386676852,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,500.0,2229.706785130494,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,750.0,2485.479330301552,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,1000.0,2679.053338552844,8,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,2.0,103.3991500005176,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,2.33,110.84324847446476,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,5.0,144.77302707773276,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,10.0,174.15973613716815,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,15.0,191.4267413251964,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,20.0,203.8229069310518,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,25.0,213.5492686972228,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,50.0,244.53707906300545,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,75.0,263.3029420550099,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,100.0,276.9410592783563,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,200.0,311.0108410421447,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,250.0,322.3679385190816,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,500.0,358.95113852987714,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,750.0,381.3181475108377,17,logpearson3
11047040,QUIBDO [11047040],5.697778056,-76.66222222,1000.0,397.6444147935569,17,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,2.0,120.66069288308267,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,2.33,130.65893437864048,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,5.0,169.8406319947601,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,10.0,196.6002329460272,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,15.0,209.85844461506923,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,20.0,218.4357787737596,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,25.0,224.6765979979256,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,50.0,242.09955232859525,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,75.0,251.1127825143383,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,100.0,257.0537615438296,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,200.0,270.0126291261349,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,250.0,273.81877207456233,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,500.0,284.6499802739882,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,750.0,290.35926303109903,6,logpearson3
11080010,BELLAVISTA [11080010],6.559166667,-76.88541667,1000.0,294.1578855530776,6,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,2.0,104.22291191684144,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,2.33,121.51894741954295,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,5.0,180.87424467063167,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,10.0,208.78301220115785,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,15.0,218.515761999332,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,20.0,223.50506329668545,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,25.0,226.5512127071193,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,50.0,232.8131320794892,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,75.0,234.97714884918264,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,100.0,236.08285741209485,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,200.0,237.78809887007765,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,250.0,238.13938317536903,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,500.0,238.85991397349017,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,750.0,239.1084271855424,8,logpearson3
11105020,CARMEN DEL DARIEN [11105020],7.154333333,-76.97719444,1000.0,239.23530979771684,8,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,2.0,67.31380920343963,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,2.33,71.35900461937979,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,5.0,90.9886962923536,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,10.0,109.4600435942327,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,15.0,120.91493383432312,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,20.0,129.4051560351487,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,25.0,136.22036444776512,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,50.0,158.81747721347668,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,75.0,173.14491638853022,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,100.0,183.856745030868,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,200.0,211.7012076331889,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,250.0,221.3234742285781,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,500.0,253.45902675168605,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,750.0,273.9549201373588,6,logpearson3
11117050,DABEIBA 2 [11117050],7.010278056,-76.288333333,1000.0,289.31746760959413,6,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,2.0,71.28993357182827,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,2.33,86.64511519601601,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,5.0,132.30687579063323,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,10.0,146.90954423143393,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,15.0,150.4914247351644,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,20.0,151.96217280016316,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,25.0,152.72490827190313,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,50.0,153.93125602166182,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,75.0,154.21939297119005,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,100.0,154.33687607546008,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,200.0,154.47304641759953,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,250.0,154.49342845415634,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,500.0,154.52557376135678,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,750.0,154.5332353001519,10,logpearson3
11135030,UNGUIA [11135030],8.036722222,-77.08786111,1000.0,154.53635736233792,10,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,2.0,80.44713465519082,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,2.33,96.32884410170531,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,5.0,190.26892618448107,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,10.0,301.78223910329166,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,15.0,381.0032319118332,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,20.0,444.30809066811753,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,25.0,497.80368314070114,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,50.0,691.0991400165034,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,75.0,825.3962009726556,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,100.0,931.3025727935984,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,200.0,1226.9114832554094,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,250.0,1335.430708076383,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,500.0,1719.4407405503189,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,750.0,1980.4284285899887,13,logpearson3
11159010,CAPURGANA - AUT [11159010],8.62,-77.33,1000.0,2183.6260118201976,13,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,2.0,81.95268688908801,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,2.33,90.34432671560612,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,5.0,125.28377565233929,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,10.0,151.1224464173185,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,15.0,164.56968404035305,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,20.0,173.51356136389555,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,25.0,180.14761044910145,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,50.0,199.2696336511757,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,75.0,209.53554491844852,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,100.0,216.45317222188868,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,200.0,231.99305371454577,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,250.0,236.683335210788,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,500.0,250.37541263330763,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,750.0,257.8151061789886,6,logpearson3
12015060,TULENAPA [12015060],7.77,-76.67,1000.0,262.8577095968552,6,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,2.0,104.9892087791561,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,2.33,112.93095902576728,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,5.0,141.27701166485082,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,10.0,157.91030582377863,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,15.0,165.288430180051,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,20.0,169.74980332353942,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,25.0,172.84010613807075,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,50.0,180.7650615163489,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,75.0,184.45468128068973,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,100.0,186.73241222395413,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,200.0,191.27296018343267,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,250.0,192.49466028304,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,500.0,195.69225481962,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,750.0,197.2113037542288,12,logpearson3
12015100,PISTA INDIRA [12015100],7.94075,-76.69616667,1000.0,198.15829558814812,12,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,2.0,88.28900242475613,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,2.33,93.861931743564,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,5.0,112.38725369374498,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,10.0,122.1169732249187,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,15.0,126.10783984516809,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,20.0,128.40997618002922,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,25.0,129.95109493150153,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,50.0,133.68026304026648,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,75.0,135.29318132984,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,100.0,136.24441029380702,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,200.0,138.02640006882498,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,250.0,138.47700347613525,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,500.0,139.58984104333405,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,750.0,140.0808425722269,14,logpearson3
12015110,CHIGORODO [12015110],7.671138889,-76.69405556,1000.0,140.37311079659526,14,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,2.0,125.98268041829276,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,2.33,137.89757917255426,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,5.0,206.5403306597676,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,10.0,287.53908662208386,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,15.0,345.91032671065227,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,20.0,393.2739554252424,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,25.0,433.8543779753181,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,50.0,585.0510074821957,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,75.0,694.4609699849311,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,100.0,783.2886468211865,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,200.0,1043.0062858193355,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,250.0,1142.638159327531,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,500.0,1513.2068326070207,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,750.0,1780.6828552915526,7,logpearson3
13027040,CANO BARRO - AUT [13027040],8.236777,-74.962588,1000.0,1997.4515551743184,7,logpearson3
