name,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
W9,1980,1988,12,12,0.0050749232371648,0.0549164563417435,0.0498415331045787,0.293745843072732,0.024478820256061,0.0208179081479708,0.0163084321396461,0.0050749232371648,0.0050749232371648,0.00855574632684385,0.0405024290084839,0.03194668268164
W15,1980,1988,12,12,0.0016392866770426,0.023915226260821,0.0222759395837784,0.127705906828244,0.0106421589023537,0.00917621453603105,0.00754110302644672,0.0016392866770426,0.0016392866770426,0.00304999575018875,0.0168118799726168,0.0137618842224281
W35,1980,1988,12,12,0.0019185703769261,0.0201629311791228,0.0182443608021967,0.118992043377791,0.00991600361481593,0.00970606257612275,0.00591771745119336,0.0019185703769261,0.0019185703769261,0.0039700425124662,0.0145467153388345,0.0105766728263683
W8,1980,1988,12,12,0.001839093863964,0.0388837307691574,0.0370446369051934,0.181096374988556,0.0150913645823796,0.0109388493001461,0.0119876127091238,0.001839093863964,0.001839093863964,0.00330245122313495,0.0252707526087761,0.0219683013856412
W18,1980,1988,12,12,0.0043495893478393,0.0566350221633911,0.0522854328155518,0.29155233502388,0.0242960279186566,0.0197319462895394,0.0172475372589494,0.0043495893478393,0.0043495893478393,0.0075095705687999,0.0413551926612854,0.0338456220924855
W30,1980,1988,12,12,0.0039606150239706,0.0450995229184628,0.0411389078944922,0.236566409468651,0.0197138674557209,0.0157446563243866,0.0137633682612169,0.0039606150239706,0.0039606150239706,0.00626133196055885,0.0328876264393329,0.0266262944787741
W1,1980,1989,12,12,0.0001435006658236,0.0007785856723785,0.0006350850065549,0.004614114761352,0.000384509563446,0.000378863265117,0.000190848341956918,0.0001435006658236,0.0001435006658236,0.0001938119530677,0.0005079383651415,0.0003141264120738
W3,1980,1989,12,12,0.0003138373800284,0.0025190457845564,0.002205208404528,0.0119927433625442,0.000999395280212017,0.0008431738006097,0.000646825125229827,0.0003138373800284,0.0003138373800284,0.000464059169416,0.00126479543546845,0.00080073626605245
W21,1980,1989,12,12,0.0003127144155415,0.0034105739105517,0.0030978594950102,0.0144389303731648,0.00120324419776373,0.0007860934300905,0.00102056163606852,0.0003127144155415,0.0003127144155415,0.00052356353872995,0.0013478627847057,0.00082429924597575
W13,1980,1989,12,12,0.0001544116450018,0.005128840438357,0.0049744287933552,0.0126880180284579,0.00105733483570483,0.0004257761103292,0.00146601787245799,0.0001544116450018,0.0001544116450018,0.00026282113026975,0.0008170211783702,0.00055420004810045
