layer,distance,elevation
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13774.3828425138,2557.68408203125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13804.2864880917,2557.5791015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13834.2725770319,2557.46020507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13863.2489086785,2556.75634765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13872.0206780805,2556.63427734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13892.3567245041,2556.45581054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13911.1824673525,2556.27124023438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13939.5778110189,2556.46948242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13949.1633129956,2556.62890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13974.6356741014,2556.79345703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,13980.0753294057,2556.44995117188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14011.4246341068,2557.27490234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14040.6209905047,2558.06958007812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14072.9622345657,2556.53564453125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14099.2266960349,2557.32006835938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14122.598036854,2556.8330078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14153.9050856286,2556.87573242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14185.3027290597,2557.013671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14198.2974941642,2556.87573242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14217.2332895525,2556.86303710938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14241.1189005649,2557.01123046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14264.5417466719,2557.75341796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14283.8880258337,2557.44799804688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14307.8873365389,2557.38525390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14328.5402399938,2557.79565429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14350.6453514597,2557.32690429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14375.1783723101,2557.32690429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14391.1427651189,2556.45190429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14418.5801617753,2556.38256835938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14447.5667572895,2556.84741210938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14457.8557595032,2556.58129882812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14486.1824411742,2557.71337890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14515.5176721306,2555.96948242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14545.7839896743,2557.5068359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14576.7695519551,2557.49291992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14607.4091933879,2557.74072265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14638.9803013654,2555.33715820312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14670.4697248509,2555.33715820312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14700.3269693552,2555.82641601562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14730.5520456324,2556.95971679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14734.9365023959,2559.44873046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14772.2951013531,2560.3759765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14794.4234932876,2562.734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14816.1248217666,2556.85888671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14836.8903234609,2555.89526367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14859.5793794865,2556.68920898438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14878.2314131113,2556.97607421875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14903.0227470558,2556.97607421875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14927.6889497114,2556.416015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14946.3330343879,2556.59643554688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14966.0115682665,2555.89379882812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,14991.7000668899,2556.49194335938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15022.3754570409,2556.49194335938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15053.6832298315,2557.29443359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15082.1352568925,2557.01025390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15108.5357062525,2557.05517578125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15121.8931445945,2556.84106445312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15149.0550977198,2556.36865234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15175.9257948783,2558.443359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15186.8413326958,2555.8349609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15216.3030982373,2557.0078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15245.5394799471,2556.18286132812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15268.6185317092,2556.39916992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15288.1784496697,2556.4423828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15313.5784388982,2556.685546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15332.5130397807,2556.86059570312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15351.7511320894,2556.89501953125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15375.6362523782,2557.41430664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15399.5002687825,2557.41430664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15419.1097491583,2557.41430664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15442.8508988384,2556.35571289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15462.4011925178,2556.78369140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15486.2641472028,2556.08764648438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15505.257059129,2556.87841796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15529.4507563038,2556.46704101562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15551.2551809963,2557.0009765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15571.959202198,2556.77807617188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15600.160286554,2556.00537109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15633.5204615788,2556.93994140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15635.6997658305,2556.20385742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15666.5900441209,2556.01245117188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15698.2877280877,2556.36865234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15728.3136918795,2557.1923828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15759.3732898251,2557.1923828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15788.6097943005,2557.32202148438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15794.8615015092,2556.1474609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15824.8752442509,2556.93896484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15854.0034438972,2558.27880859375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15885.0685938814,2557.44482421875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15913.376410092,2557.56665039062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15929.9888662132,2556.2841796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15954.8731417647,2556.94702148438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15982.53457796,2557.76611328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,15996.3327197864,2556.26538085938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16023.7315029057,2558.39135742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16050.8813610905,2558.39135742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16065.19628463,2558.39135742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16092.489040135,2557.33911132812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16124.3159121727,2556.24438476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16152.9057283339,2557.41748046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16180.7663660468,2557.41748046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16208.8392102303,2558.29125976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16221.6215447928,2558.14379882812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16249.3626373783,2559.19873046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16280.148084356,2557.05834960938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16308.4284242962,2556.87768554688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16341.2766158283,2559.08349609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16372.2852385677,2558.5517578125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16402.3301372056,2557.9326171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16433.202195104,2556.693359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16437.4048112425,2558.63916015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16466.9525475626,2558.63916015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16495.8408156467,2558.75170898438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16500.5571251655,2556.5341796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16531.1578304807,2556.96875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16561.5006845646,2556.99438476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16590.6525662545,2558.04931640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16600.1241538416,2557.21728515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16627.6119663558,2556.900390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16656.5986884688,2556.0361328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16684.9035277328,2555.99389648438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16714.2880185034,2556.7724609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16722.821038447,2556.7529296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16750.0604890414,2556.7529296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16776.6753986839,2556.5595703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16788.2294272565,2556.6201171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16816.68527626,2556.88305664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16847.971590382,2556.43359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16879.5209914036,2557.10009765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16907.0922647257,2556.51171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16920.8490508074,2556.43823242188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16948.3001631481,2557.33227539062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,16979.1055323344,2555.85864257812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17008.5652747396,2561.55395507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17039.9238284563,2561.55395507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17044.8802088951,2558.345703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17077.8495531632,2559.619140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17103.6219717798,2558.37426757812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17120.9428514614,2559.76684570312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17149.2638235615,2558.00415039062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17176.750472686,2557.49877929688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17189.1299755008,2556.28930664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17216.985972614,2556.28930664062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17248.7225408843,2555.91943359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17255.2170557399,2556.18188476562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17284.6478171066,2556.08081054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17315.4001451911,2555.52124023438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17343.6301976405,2555.82690429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17369.079656363,2556.36352539062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17383.2435548366,2556.09375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17412.3559522163,2556.09399414062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17432.5998189906,2555.95825195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17454.0570648284,2555.86596679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17464.1009161031,2555.96923828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17492.8168682502,2555.24609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17521.6457414212,2555.51635742188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17551.0531500264,2555.59252929688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17580.7261738173,2556.20678710938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17589.3807214684,2557.09350585938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17618.9439378376,2557.09350585938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17647.1683367589,2556.94677734375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17661.7772206149,2555.63940429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17689.5028972938,2556.68041992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17713.0085986957,2555.09912109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17733.9944911375,2556.00268554688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17753.222944067,2555.98217773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17777.9867607251,2555.98217773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17811.9837977145,2555.77099609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17838.0275575294,2556.32275390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17859.4399639125,2555.62817382812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17878.1324078027,2556.73486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17901.2754664469,2557.08081054688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17926.3448310217,2556.48413085938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17952.8508036161,2555.923828125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17969.2736225358,2556.64379882812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,17995.316222261,2557.70629882812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18010.3954599476,2555.03881835938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18037.0072759994,2558.55126953125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18069.3644825423,2563.30444335938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18091.2121066945,2568.10888671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18112.6016666586,2562.29028320312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18132.5023773246,2572.49340820312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18156.0276154948,2563.56567382812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18184.4825600373,2558.23193359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18196.2714397719,2566.19750976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18224.8944459308,2562.251953125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18253.6955490009,2558.80102539062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18279.4325116982,2559.10595703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18294.7606110917,2559.10595703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18320.7366904933,2555.96020507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18341.9628698639,2557.13403320312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18361.2362054276,2557.13403320312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18386.7945821587,2555.61401367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18403.322516561,2555.61401367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18430.4321846838,2557.19213867188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18463.0050930462,2556.05493164062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18493.518593571,2557.2080078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18524.1943659623,2557.86328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18556.0520573788,2559.458984375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18588.5689065696,2558.95239257812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18617.8691593566,2555.39916992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18635.8480656634,2558.8486328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18660.4345849796,2555.81372070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18698.367273991,2557.765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18729.7717014743,2559.23461914062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18758.8631713952,2558.99584960938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18789.3620320506,2556.1181640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18796.8803772024,2556.52075195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18826.6058947982,2556.52075195312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18855.4273171429,2557.12622070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18876.0306390157,2556.9208984375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18897.9952642037,2557.7021484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18924.3067640462,2556.8388671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18940.0387157758,2557.51196289062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18966.7277553733,2556.98852539062
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,18993.7291556114,2557.21826171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19008.6753240597,2556.36767578125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19035.6068422706,2555.81640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19050.5530107188,2556.19921875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19077.6359098149,2556.52416992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19103.8633485711,2556.52416992188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19119.998306615,2556.5087890625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19145.9079924612,2556.189453125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19165.4515914705,2555.90771484375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19188.7186494577,2555.41625976562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19212.6927949662,2556.12231445312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19231.8460549993,2556.64624023438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19255.9911358968,2556.64624023438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19274.9923435893,2555.70068359375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19299.1374244868,2555.52221679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19316.200593914,2556.416015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19339.3075163689,2556.36987304688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19366.5313860019,2554.81225585938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19394.971211389,2555.9140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19405.5521683376,2554.9091796875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19434.3732416611,2555.62158203125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19464.071061833,2555.35717773438
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19493.3237532827,2558.24536132812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19501.8908686768,2555.97119140625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19529.9669630934,2557.36596679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19556.6924134023,2557.36596679688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19565.7088069994,2559.51611328125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19597.6866541322,2557.93725585938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19619.4387939544,2556.00512695312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19642.9551442265,2557.685546875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19671.987546557,2560.830078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19683.6572603385,2557.03051757812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19712.3359738438,2556.62622070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19743.0157275556,2558.01440429688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19773.5779326865,2559.75122070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19804.9749651442,2559.75122070312
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19835.8227146547,2558.46069335938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19866.6704641651,2558.33154296875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19896.0738605474,2559.0908203125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19917.5860983732,2556.27490234375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19938.8524470745,2558.30078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19962.5310848102,2556.4609375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,19981.6030003003,2559.82080078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20005.6929843732,2555.998046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20024.5276935855,2565.10498046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20048.6266468762,2562.30737304688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20069.6247520629,2569.73681640625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20092.5397330897,2559.9697265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20125.0346943233,2559.9697265625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20159.1039242214,2560.22631835938
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20192.0226661001,2564.11645507812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20220.0595653918,2561.87817382812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20248.810241611,2558.2314453125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20260.4708066004,2557.40283203125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20288.8914370466,2555.51513671875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20320.7849269478,2553.8330078125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20349.4620346909,2555.662109375
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20362.638572194,2552.91650390625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20390.606351296,2555.42651367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20411.2677815344,2555.42651367188
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20433.7438475595,2555.8095703125
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20461.7357083196,2558.498046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20473.0046584832,2558.498046875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20501.4114366352,2556.38916015625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20530.3802393202,2556.259765625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20556.9464968455,2555.65112304688
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20572.9449253758,2558.03076171875
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20598.2379746015,2558.76391601562
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20617.5793175926,2557.228515625
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20641.2336074472,2554.58911132812
COP30_ab0128eb_7248_4bb0_b1fe_4e49854ba34c,20664.0947832847,2555.57861328125
