name,Decade,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
W6,1950,10,10,0.0246363353217015,0.0570297921076413,0.0323934567859398,0.382599672244391,0.038259967224439,0.0377191375106722,0.00932933724336588,0.0246363353217015,0.0246363353217015,0.0321294507399818,0.0443015077617014,0.0121720570217196
W32,1950,10,10,0.0376150821709934,0.075973904166387,0.0383588219953936,0.551395186501559,0.0551395186501559,0.0536572962493762,0.0107080538246913,0.0376150821709934,0.0376150821709934,0.0472046078699908,0.0635809948402102,0.0163763869702194
W12,1950,10,10,0.0536683322489883,0.0878953889073447,0.0342270566583564,0.685379584679176,0.0685379584679176,0.0673179593176161,0.0096044560052866,0.0536683322489883,0.0536683322489883,0.064037562051346,0.0746331269441116,0.0105955648927656
W33,1950,10,10,0.0297922539216649,0.0645757733839759,0.034783519462311,0.452001468994606,0.0452001468994606,0.0447486027461463,0.0099105769303816,0.0297922539216649,0.0297922539216649,0.0367808993817598,0.0538168599792516,0.0170359605974918
W14,1950,10,10,0.0544526154073892,0.0871075543465627,0.0326549389391735,0.697201054977646,0.0697201054977646,0.0687511959737979,0.00902254788292622,0.0544526154073892,0.0544526154073892,0.0647044270481933,0.073110355845807,0.00840592879761369
W28,1950,10,10,0.0449768163349702,0.0802047188363577,0.0352279025013875,0.617890246838888,0.0617890246838888,0.0616833301069189,0.00936178505834924,0.0449768163349702,0.0449768163349702,0.0563777389089759,0.0661503616494018,0.0097726227404259
W23,1950,10,10,0.0374044160639731,0.0717679333834035,0.0343635173194304,0.531400994854945,0.0531400994854945,0.0524494257537415,0.00913064160406474,0.0374044160639731,0.0374044160639731,0.0474772494228561,0.0600184223656046,0.0125411729427485
W34,1950,10,10,0.0450555603601965,0.080294375075027,0.0352388147148305,0.618801956472447,0.0618801956472447,0.0617736711283208,0.00936625881045533,0.0450555603601965,0.0450555603601965,0.0564485384966241,0.0662146868417032,0.0097661483450791
W37,1950,10,10,0.0403291851075785,0.0774100705073238,0.0370808853997453,0.578967013951718,0.0578967013951718,0.0581182288924759,0.00976408111999716,0.0403291851075785,0.0403291851075785,0.0523045446541767,0.0636184134758882,0.0113138688217115
W36,1950,10,10,0.0655850689508945,0.103034541476518,0.0374494725256235,0.851790556087503,0.0851790556087503,0.084786916035227,0.0112995807833995,0.0655850689508945,0.0655850689508945,0.074603073939215,0.0944215261260975,0.0198184521868825
W10,1950,10,10,0.0459291521547123,0.091346214234363,0.0454170620796507,0.667127571537998,0.0667127571537998,0.0661464749755391,0.0121644975770191,0.0459291521547123,0.0459291521547123,0.0591047747439001,0.0745260680560017,0.0154212933121016
W25,1950,10,10,0.0619072628425712,0.103197526428145,0.0412902635855738,0.835656278087174,0.0835656278087174,0.083618618622597,0.0119798882548557,0.0619072628425712,0.0619072628425712,0.0727201968718101,0.0923590014361227,0.0196388045643126
W4,1950,10,10,0.0732632332820223,0.104317086368062,0.0310538530860397,0.871513867085428,0.0871513867085427,0.0872537742471028,0.00892334947432308,0.0732632332820223,0.0732632332820223,0.0831777692660928,0.0912204893949443,0.0080427201288515
W5,1950,10,10,0.0986406768109726,0.144391408362326,0.0457507315513534,1.20937663226123,0.120937663226123,0.120648050469997,0.0120130946159137,0.0986406768109726,0.0986406768109726,0.114591899385295,0.126629285881038,0.012037386495743
W29,1950,10,10,0.0911634038857552,0.131534442902688,0.0403710390169328,1.10303095372832,0.110303095372832,0.109906760068183,0.0123591124998804,0.0911634038857552,0.0911634038857552,0.102478947456227,0.117489558564294,0.015010611108067
W22,1950,10,10,0.0800108550519532,0.118673803437482,0.0386629483855288,0.99038210179523,0.099038210179523,0.0980317097362103,0.0118326920132756,0.0800108550519532,0.0800108550519532,0.0898089725568338,0.107349489086575,0.0175405165297412
W17,1950,10,10,0.0764764740021387,0.117657509414995,0.0411810354128563,0.972558296891606,0.0972558296891606,0.0970875920610258,0.012158628331279,0.0764764740021387,0.0764764740021387,0.0879964000894391,0.105299065251286,0.0173026651618469
W31,1950,10,10,0.0605331799597472,0.104119316209107,0.0435861362493598,0.834826891441475,0.0834826891441476,0.0837747863406543,0.0124911681334056,0.0605331799597472,0.0605331799597472,0.0723210393334735,0.0922883801977147,0.0199673408642412
W7,1950,10,10,0.0772064465912055,0.128993381994223,0.0517869354030175,1.00784999663001,0.100784999663001,0.101138343777376,0.0142629331647237,0.0772064465912055,0.0772064465912055,0.090916262576651,0.110424068210872,0.019507805634221
W16,1950,10,10,0.0650585614553387,0.111123279295122,0.0460647178397833,0.878601097203535,0.0878601097203535,0.0877935661594821,0.0127191178300426,0.0650585614553387,0.0650585614553387,0.0790612750284752,0.0938744803530037,0.0148132053245285
W24,1950,10,10,0.108459189417771,0.162222613580525,0.053763424162754,1.33766480531388,0.133766480531388,0.133523855319557,0.0152268576154778,0.108459189417771,0.108459189417771,0.127834752357254,0.144884846483668,0.017050094126414
W9,1950,10,10,0.26200115851437,0.372036999712388,0.110035841198018,3.2108638806579,0.32108638806579,0.330862235976383,0.0368674189686524,0.26200115851437,0.26200115851437,0.284127501149972,0.349849432706833,0.065721931556861
W15,1950,10,10,0.112901837254564,0.178780830154816,0.065878992900252,1.47625260947582,0.147625260947582,0.143661441514268,0.0176361203866793,0.112901837254564,0.112901837254564,0.137915686316167,0.15811809261019,0.020202406294023
W35,1950,10,10,0.109099086311948,0.168977779985009,0.059878693673061,1.40251080797187,0.140251080797187,0.137631712129767,0.0156951574467756,0.109099086311948,0.109099086311948,0.133798585183864,0.151825557317446,0.018026972133582
W8,1950,10,10,0.150454476475715,0.233286022208631,0.082831545732916,1.96266410010867,0.196266410010867,0.195455352077261,0.0241578924741374,0.150454476475715,0.150454476475715,0.181009492138401,0.215344845317304,0.034335353178903
W18,1950,10,10,0.253692932892591,0.36470268201083,0.111009749118239,3.1460905005224,0.31460905005224,0.322767848847433,0.0365365780004199,0.253692932892591,0.253692932892591,0.277244662865996,0.345223135314882,0.067978472448886
W30,1950,10,10,0.214686246676137,0.313737406162545,0.099051159486408,2.65510075323982,0.265510075323982,0.27555019967258,0.0334297933922264,0.214686246676137,0.214686246676137,0.228692434495315,0.292007820738945,0.06331538624363
